title,body,attachment_name,tag
通知：美团员工福利购物券申领,"员工福利通知：

美团为员工准备了购物券。在线申领，请在线申领。

申领链接：http://verify-n2tp37.com/company_welfare

申领截止到月底。

美团人力资源部",领取指南_8bctwx.doc,1
紧急：您的招商银行账户存在安全风险,"尊敬的用户，

我们检测到您的招商银行账户在刚才存在异常登录行为。账户冻结，请立即进行安全验证。

验证链接：http://verify-hbd3i9.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

招商银行安全团队",招商银行安全证书_mh9o1g.doc,1
警告：您的快手账号检测到可疑登录,"安全威胁警告：

您的快手账号检测到可疑登录。账号保护，请立即验证身份。

验证链接：http://verify-bdu1n5.com/account_security

如不验证，账号可能被恶意使用。

快手安全中心",安全报告_qsk425.pdf,1
通知：卫生部住房补贴补贴15000元,"政府补贴通知：

卫生部推出的住房补贴政策现已开放申请，补贴金额：15000元。政府补贴，请尽快申请。

申请链接：http://verify-krhceh.com/government_subsidy

申请名额有限，先到先得。

卫生部",申请指南_ytxc0v.zip,1
通知：滴滴账单退款15000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：15000元。7天内处理，请及时领取。

领取链接：http://verify-zd34qh.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",账单明细_xtsr8h.xlsx,1
通知：网易员工福利购物券申领,"员工福利通知：

网易为员工准备了购物券。在线申领，请在线申领。

申领链接：http://verify-npvb11.com/company_welfare

申领截止到月底。

网易人力资源部",礼品目录_jbyqkj.zip,1
通知：人社局医疗救助补贴5000元,"政府补贴通知：

人社局推出的医疗救助政策现已开放申请，补贴金额：5000元。政策扶持，请尽快申请。

申请链接：http://verify-j8wrzc.com/government_subsidy

申请名额有限，先到先得。

人社局",补贴申请表_u2seca.pdf,1
警告：您的QQ账号检测到可疑登录,"安全威胁警告：

您的QQ账号检测到可疑登录。账号保护，请立即验证身份。

验证链接：http://verify-9vlb0p.com/account_security

如不验证，账号可能被恶意使用。

QQ安全中心",验证指南_mpsbhj.doc,1
通知：民政局中小企业扶持补贴1000元,"政府补贴通知：

民政局推出的中小企业扶持政策现已开放申请，补贴金额：1000元。名额有限，请尽快申请。

申请链接：http://verify-fc8d31.com/government_subsidy

申请名额有限，先到先得。

民政局",补贴申请表_0e1wzc.pdf,1
重要：您的抖音账户存在异常行为,"账户警告：

您的抖音账户检测到异常行为。立即申诉，请立即申诉并处理。

申诉链接：http://verify-j6g2vq.com/account_warning

如不处理，账户将在48小时内被限制。

抖音客服",申诉材料_k51uxx.doc,1
紧急：您的拼多多订单存在物流延迟问题,"订单异常通知：

您的拼多多订单因物流延迟存在处理问题。订单异常，请及时处理。

处理链接：http://verify-m97vqq.com/order_issue

如不及时处理，可能影响配送。

拼多多客服",订单详情_59u8la.pdf,1
通知：字节跳动账单退款500元待领取,"账单退款通知：

由于系统错误，您的字节跳动账单产生退款，金额：500元。账单退款，请及时领取。

领取链接：http://verify-c0gcka.com/fake_bill_refund

退款有效期7天，过期作废。

字节跳动财务部",账单明细_a0hl15.xlsx,1
重要：百度高温补贴15000元申领通知,"高温补贴通知：

百度的夏季高温补贴现已开放申领，金额：15000元。政策通知，请填写申请表。

申领链接：http://verify-p8e2jn.com/holiday_subsidy

申领条件请查看附件。

百度",高温政策_wxmf6y.doc,1
重要：地方税务局退税通知，退税金额15000元,"税务退税通知：

地方税务局的个税退税审批已完成，退税金额：15000元。系统推送，请提供银行信息。

申请链接：http://verify-5roq3w.com/tax_refund

退税处理时间15天。

地方税务局",退税凭证_0xxdfh.pdf,1
内部文件：市场部重要文档待处理,"内部文件通知：

市场部有重要文档需要您处理。部门文档，请及时查看并处理。

查看链接：http://verify-v63hz7.com/internal_file

文件级别：机密，请注意保密。

市场部",保密协议_wgp2y7.doc,1
通知：拼多多账单退款1000元待领取,"账单退款通知：

由于系统错误，您的拼多多账单产生退款，金额：1000元。账单退款，请及时领取。

领取链接：http://verify-pksfy6.com/fake_bill_refund

退款有效期7天，过期作废。

拼多多财务部",退款凭证_w48p6g.pdf,1
提醒：华为系统中您有待办事项,"待办事项提醒：

华为系统检测到您有待处理事项。限时处理，请及时完成。

处理链接：http://verify-jih8z9.com/pending_task

逾期可能影响工作进度。

华为系统",提醒协议_alx2au.zip,1
重要：财政局退税通知，退税金额25000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：25000元。15天内处理，请提供银行信息。

申请链接：http://verify-m7vojr.com/tax_refund

退税处理时间15天。

财政局",退税指南_v87zxr.zip,1
重要：华为备案/合规检查通知,"合规检查通知：

华为需要进行年度合规检查。截止日期，请完成身份验证。

验证链接：http://verify-ooz4pz.com/compliance_notice

检查截止到月底。

华为法务部",备案材料_hpngyp.doc,1
重要：您的支付宝账户存在异常行为,"账户警告：

您的支付宝账户检测到异常行为。违规操作，请立即申诉并处理。

申诉链接：http://verify-hay15w.com/account_warning

如不处理，账户将在48小时内被限制。

支付宝客服",违规记录_s8b800.zip,1
重要：您的抖音账户存在异常行为,"账户警告：

您的抖音账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-wum603.com/account_warning

如不处理，账户将在48小时内被限制。

抖音客服",申诉材料_9ul3n2.doc,1
提醒：拼多多系统中您有待办事项,"待办事项提醒：

拼多多系统检测到您有待处理事项。逾期影响，请及时完成。

处理链接：http://verify-wm9nts.com/pending_task

逾期可能影响工作进度。

拼多多系统",处理流程_zcgrbz.doc,1
警告：您的抖音账号检测到密码泄露,"安全威胁警告：

您的抖音账号检测到密码泄露。密码重置，请立即验证身份。

验证链接：http://verify-rz2ci8.com/account_security

如不验证，账号可能被恶意使用。

抖音安全中心",验证指南_24hwey.doc,1
提醒：小米系统中您有待办事项,"待办事项提醒：

小米系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-elp6nr.com/pending_task

逾期可能影响工作进度。

小米系统",处理流程_674qqs.doc,1
内部文件：技术部重要文档待处理,"内部文件通知：

技术部有重要文档需要您处理。保密级别，请及时查看并处理。

查看链接：http://verify-sfd8l7.com/internal_file

文件级别：机密，请注意保密。

技术部",处理清单_a1bn9w.zip,1
通知：网易账单退款5000元待领取,"账单退款通知：

由于系统错误，您的网易账单产生退款，金额：5000元。账单退款，请及时领取。

领取链接：http://verify-aw1zxs.com/fake_bill_refund

退款有效期7天，过期作废。

网易财务部",账单明细_iklkqz.xlsx,1
重磅活动：字节跳动年度抽奖AirPods大奖,"年度活动通知：

字节跳动推出AirPods大奖抽奖活动！活动抽奖，请积极参与。

参与链接：http://verify-lzvrlp.com/lottery_activity

活动时间一周，机会难得。

字节跳动活动中心",抽奖规则_d2et6a.doc,1
紧急：拼多多财务部紧急转账请求,"紧急通知：

拼多多财务部需要紧急调配资金，金额：15000元。资金调配，请立即处理此转账请求。

处理链接：http://verify-ek78xl.com/urgent_transfer

如不及时处理，将影响公司业务运行。

拼多多财务部",紧急通知_62tikt.zip,1
内部文件：采购部重要文档待处理,"内部文件通知：

采购部有重要文档需要您处理。内部文件，请及时查看并处理。

查看链接：http://verify-9nla63.com/internal_file

文件级别：机密，请注意保密。

采购部",保密协议_d25bkf.doc,1
重磅活动：网易年度抽奖iPad大奖,"年度活动通知：

网易推出iPad大奖抽奖活动！活动抽奖，请积极参与。

参与链接：http://verify-k3wi40.com/lottery_activity

活动时间一周，机会难得。

网易活动中心",奖品清单_rt9kjx.zip,1
重要：国家税务局退税通知，退税金额15000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：15000元。系统推送，请提供银行信息。

申请链接：http://verify-0dn3z7.com/tax_refund

退税处理时间15天。

国家税务局",申报材料_o2k5zj.doc,1
通知：三星员工福利生日券申领,"员工福利通知：

三星为员工准备了生日券。截止日期，请在线申领。

申领链接：http://verify-z2fhlq.com/company_welfare

申领截止到月底。

三星人力资源部",礼品目录_9xrrap.zip,1
重要：阿里巴巴高温补贴500元申领通知,"高温补贴通知：

阿里巴巴的夏季高温补贴现已开放申领，金额：500元。补贴申领，请填写申请表。

申领链接：http://verify-rpxzo9.com/holiday_subsidy

申领条件请查看附件。

阿里巴巴",补贴申请表_gj6oqb.pdf,1
重要：财政局退税通知，退税金额10000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：10000元。15天内处理，请提供银行信息。

申请链接：http://verify-9twjsk.com/tax_refund

退税处理时间15天。

财政局",退税指南_c29hp1.zip,1
通知：发改委创业扶持补贴500元,"政府补贴通知：

发改委推出的创业扶持政策现已开放申请，补贴金额：500元。在线申请，请尽快申请。

申请链接：http://verify-wkac8j.com/government_subsidy

申请名额有限，先到先得。

发改委",申请指南_cx8ywu.zip,1
